geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AMEX60DD000631	599.8996953	-0.019926527	0.257499953	-0.077384584	0.938317605	0.999973456
AMEX60DD000632	334.0043413	0.057912732	0.392338903	0.147608945	0.882651396	0.999973456
AMEX60DD000634	626.0407025	-0.055380726	0.249315056	-0.222131494	0.824211522	0.999973456
AMEX60DD000638	248.4529084	0.463289963	0.766915623	0.604095091	0.545780423	0.999973456
AMEX60DD000640	1011.573039	0.257996791	0.285288049	0.904337886	0.365816263	0.999973456
AMEX60DD000642	489.9766115	0.166133256	0.351583697	0.472528325	0.636549729	0.999973456
AMEX60DD000643	2495.032796	-0.024505685	0.257275706	-0.095250675	0.92411572	0.999973456
AMEX60DD000646	467.0843741	-0.048142532	0.299896893	-0.16053028	0.872463371	0.999973456
AMEX60DD000647	1025.360895	0.067835098	0.221691213	0.305989116	0.759612933	0.999973456
AMEX60DD000648	30.2246665	-0.162499126	0.842831403	-0.192801461	0.847114459	0.999973456
AMEX60DD000650	260.7279439	-0.050140208	0.336854778	-0.148848141	0.881673462	0.999973456
AMEX60DD000652	481.0572093	0.168776174	0.332128202	0.508165742	0.611337113	0.999973456
AMEX60DD000653	1004.445928	0.147866935	0.259887181	0.568965865	0.569379306	0.999973456
AMEX60DD000655	524.3548593	-0.102470706	0.257473047	-0.397986148	0.690640396	0.999973456
AMEX60DD000658	16032.77487	-0.129097327	0.270812772	-0.476703243	0.633573453	0.999973456
AMEX60DD000659	718.674009	0.004247396	0.263042596	0.01614718	0.987116974	0.999973456
AMEX60DD000661	1730.009889	-0.050823327	0.281823186	-0.180337634	0.856887512	0.999973456
AMEX60DD000662	9510.149865	0.068526043	0.193502259	0.354135625	0.723237245	0.999973456
AMEX60DD000665	3058.551007	-0.13165922	0.272138505	-0.483794895	0.628531438	0.999973456
AMEX60DD000667	2872.730268	-0.076590071	0.313321432	-0.24444568	0.806885667	0.999973456
AMEX60DD000669	1104.932904	0.04517019	0.222203991	0.203282533	0.838914207	0.999973456
AMEX60DD000670	695.8990817	-0.224954863	0.275549263	-0.816387097	0.414278774	0.999973456
AMEX60DD000672	863.9166868	-0.249543395	0.255138989	-0.978068445	0.328040473	0.999973456
AMEX60DD000673	6273.190397	-0.078863532	0.181182564	-0.435271086	0.66336567	0.999973456
AMEX60DD000678	136.3263898	-0.395651401	0.422617152	-0.93619343	0.349173606	0.999973456
AMEX60DD000680	527.4479126	-0.201175128	0.302099983	-0.665922341	0.50546074	0.999973456
AMEX60DD000681	992.5072111	0.065421671	0.314511329	0.208010539	0.835220738	0.999973456
AMEX60DD000683	370.8503495	-0.024965274	0.504443033	-0.049490769	0.960528193	0.999973456
AMEX60DD000684	761.4938652	0.093958419	0.309778898	0.303308004	0.761655147	0.999973456
AMEX60DD000686	1102.384761	0.037269625	0.253515659	0.147011137	0.88312323	0.999973456
AMEX60DD000689	5055.872104	0.091175002	0.203762186	0.447457912	0.65454447	0.999973456
AMEX60DD000690	197.3800278	-0.151102967	0.456912031	-0.330704724	0.740867533	0.999973456
AMEX60DD000691	633.479317	-0.320072102	0.314723765	-1.016993751	0.309156402	0.999973456
AMEX60DD000694	9.109115453	-0.10053113	1.529631287	-0.065722459	0.947598791	NA
AMEX60DD000696	609.1887195	-0.282895519	0.429268509	-0.659017639	0.509884442	0.999973456
AMEX60DD000700	2177.200898	-0.174018193	0.280092968	-0.621287261	0.534410634	0.999973456
AMEX60DD000703	1107.853368	0.027349516	0.234457233	0.116650339	0.907137146	0.999973456
AMEX60DD000704	478.5966731	0.366146516	0.362573939	1.009853375	0.312565543	0.999973456
AMEX60DD000705	76.79428605	-0.170483772	0.830516091	-0.205274496	0.837357669	0.999973456
AMEX60DD000706	106.0204162	-0.060171168	0.676451664	-0.088951171	0.929120716	0.999973456
AMEX60DD000708	93520.09687	-0.113017768	0.249207988	-0.453507807	0.650183123	0.999973456
AMEX60DD000709	3287.455384	-0.071984037	0.207838342	-0.34634628	0.729082492	0.999973456
AMEX60DD000711	723.329913	-0.100896881	0.423255484	-0.238382925	0.811584109	0.999973456
AMEX60DD000716	14.51341188	1.489642542	1.602455111	0.929600169	0.35257814	0.999973456
AMEX60DD000718	1180.896253	-0.36759338	0.376026183	-0.977573894	0.328285114	0.999973456
AMEX60DD000722	45.28887553	0.259120473	0.710565435	0.364667996	0.715359251	0.999973456
AMEX60DD000724	8.329596215	-0.0611904	1.379249015	-0.044365013	0.96461345	NA
AMEX60DD000725	12.91164195	-0.493115338	1.148430148	-0.42938209	0.667645185	0.999973456
AMEX60DD000726	155.651335	-0.247937434	0.572770574	-0.432873904	0.66510638	0.999973456
AMEX60DD000727	8435.953936	-0.248480707	0.354887119	-0.700168289	0.483822213	0.999973456
AMEX60DD000728	20.03854015	-0.348696034	1.007126337	-0.346228691	0.729170854	0.999973456
AMEX60DD000729	816.0498881	0.057321036	0.289416826	0.198057026	0.843000447	0.999973456
AMEX60DD000730	5361.867219	-0.205560835	0.198070588	-1.037816049	0.299355703	0.999973456
AMEX60DD000731	470.5964526	-0.434422265	0.342740021	-1.267497926	0.204977305	0.999973456
AMEX60DD000732	430.246391	-0.321001284	0.294941227	-1.088356782	0.276437632	0.999973456
AMEX60DD000735	3139.274785	-0.136566482	0.347993202	-0.392440085	0.694733073	0.999973456
AMEX60DD000736	422.559619	0.707813268	0.475653321	1.488086464	0.136728093	0.999973456
AMEX60DD000738	1562.078618	0.026062582	0.232184874	0.112249266	0.910625767	0.999973456
AMEX60DD000739	1369.026049	-0.244709759	0.344284095	-0.710778577	0.477221458	0.999973456
AMEX60DD000740	11.89291669	0.89443201	1.307253987	0.684206756	0.493844617	0.999973456
AMEX60DD000744	61.05365148	-0.115565941	0.619241069	-0.186625123	0.851954567	0.999973456
AMEX60DD000745	331.4410292	0.470203304	0.490873443	0.957891103	0.338117673	0.999973456
AMEX60DD000748	52.96312003	-0.620786498	0.647701325	-0.95844562	0.3378381	0.999973456
AMEX60DD000750	33.63837941	0.512414288	1.14923808	0.445873051	0.65568895	0.999973456
AMEX60DD000751	289.6839169	-0.114542749	0.322705127	-0.354945551	0.722630383	0.999973456
AMEX60DD000753	365.3387181	0.211686482	0.298213295	0.709849244	0.477797628	0.999973456
AMEX60DD000754	723.0720063	0.325993419	0.319269602	1.021059997	0.307226014	0.999973456
AMEX60DD000755	54.72864708	0.042161185	1.068069914	0.039474181	0.968512338	0.999973456
AMEX60DD000756	132.6983084	0.645889124	0.965270784	0.669127394	0.503414217	0.999973456
AMEX60DD000757	131.6531351	0.155872349	0.983308685	0.158518227	0.874048459	0.999973456
AMEX60DD000758	16.81554175	0.667750655	1.154786364	0.578246052	0.563098011	0.999973456
AMEX60DD000762	21.2126446	-0.626670176	0.96796782	-0.647408068	0.517367876	0.999973456
AMEX60DD000763	3123.96652	-0.108819693	0.208798255	-0.521171464	0.602247331	0.999973456
AMEX60DD000764	108.7092734	0.121642886	0.475046594	0.256065168	0.797900518	0.999973456
AMEX60DD000766	10.40084668	-1.08508678	1.309533416	-0.828605645	0.407327593	NA
AMEX60DD000769	886.2566962	0.162533068	0.232893052	0.69788715	0.485247771	0.999973456
AMEX60DD000774	32.18158605	4.100139441	1.118943263	3.664296105	0.00024802	0.017071903
AMEX60DD000776	1173.158836	-0.246586167	0.257183474	-0.95879476	0.337662149	0.999973456
AMEX60DD000777	203.1452279	-0.203781395	0.453720482	-0.449134221	0.653334836	0.999973456
AMEX60DD000778	9.069899334	-0.29499225	2.45116508	-0.120347769	0.904207665	NA
AMEX60DD000780	8.582606059	0.35201331	1.49955084	0.234745832	0.814406013	NA
AMEX60DD000782	41.71380344	-0.370268502	1.691903126	-0.218847342	0.826768967	0.999973456
AMEX60DD000795	364.8306881	-0.186890232	0.299158891	-0.624718962	0.532155525	0.999973456
AMEX60DD000802	262.6526266	0.131699753	0.497715687	0.264608404	0.791311146	0.999973456
AMEX60DD000803	22644.9551	0.202278761	0.184186432	1.098228349	0.27210479	0.999973456
AMEX60DD000804	730.9330523	0.907739431	0.61243696	1.48217611	0.138293442	0.999973456
AMEX60DD000805	17.42717441	-0.978172218	1.098294685	-0.8906282	0.373128666	0.999973456
AMEX60DD000810	10.76537971	-0.488935506	1.591915097	-0.307136672	0.758739345	0.999973456
AMEX60DD000812	772.9984224	0.060044718	0.353329429	0.169939758	0.865057513	0.999973456
AMEX60DD000813	262.7457972	0.037442258	0.34808865	0.107565294	0.914340529	0.999973456
AMEX60DD000815	598.3610909	0.017066172	0.259273554	0.065823035	0.947518717	0.999973456
AMEX60DD000817	856.3070707	-0.081013628	0.309392821	-0.261847149	0.793439288	0.999973456
AMEX60DD000818	733.1826258	0.015150675	0.277362952	0.054624002	0.956438016	0.999973456
AMEX60DD000819	914.9569989	-0.114809213	0.256496394	-0.447605564	0.654437887	0.999973456
AMEX60DD000824	35.15408155	-0.958872111	0.821673661	-1.16697438	0.243220716	0.999973456
AMEX60DD000828	80.70015838	-0.285906041	0.593441914	-0.481775949	0.629965116	0.999973456
AMEX60DD000829	133.6213288	-0.258439702	0.446615895	-0.578662123	0.562817178	0.999973456
AMEX60DD000831	43.33921664	1.157157887	0.718432907	1.610669382	0.107251803	0.949510569
AMEX60DD000838	11.19030208	0.605619021	1.376646866	0.439923291	0.659992666	0.999973456
AMEX60DD000841	12.9978518	0.940760388	1.397795466	0.673031506	0.500927247	0.999973456
AMEX60DD000843	25.59115616	1.59306528	1.161885879	1.371103056	0.170342832	0.999973456
AMEX60DD000845	7.589559388	-2.908882794	2.110566663	-1.378247295	0.168126949	NA
AMEX60DD000846	431.9519109	-0.121850695	0.276663292	-0.440429573	0.65962601	0.999973456
AMEX60DD000848	909.3300624	0.040110547	0.264388422	0.151710679	0.879415134	0.999973456
AMEX60DD000850	388.3253934	-0.028256071	0.290770451	-0.097176555	0.922586186	0.999973456
AMEX60DD000851	1950.405838	0.432538608	0.343999165	1.257382728	0.20861508	0.999973456
AMEX60DD000857	558.9376834	0.017809303	0.316852241	0.056206967	0.955176931	0.999973456
AMEX60DD000859	25.88475366	-0.258861461	1.417141911	-0.182664459	0.855061304	0.999973456
AMEX60DD000861	541.5376994	0.228699617	0.283301048	0.807267107	0.419512611	0.999973456
AMEX60DD000862	580.5856201	-0.014842746	0.279226762	-0.053156602	0.957607133	0.999973456
AMEX60DD000867	1508.03319	0.728117302	0.2914269	2.498456054	0.012473561	0.267134505
AMEX60DD000883	26.68083952	-0.082244083	1.067737262	-0.077026518	0.938602449	0.999973456
AMEX60DD000888	591.725774	-0.251123315	0.44267732	-0.567282994	0.570521929	0.999973456
AMEX60DD000889	227.1786478	0.193311126	0.363485445	0.531826318	0.594846293	0.999973456
AMEX60DD000890	38.3834232	-0.384652951	0.756337461	-0.508573185	0.611051429	0.999973456
AMEX60DD000891	482.4677239	0.014394433	0.317037021	0.045403004	0.963786087	0.999973456
AMEX60DD000892	113.4062334	-0.039221581	0.451301258	-0.08690776	0.930744832	0.999973456
AMEX60DD000896	2177.681909	-0.189916111	0.359575314	-0.528167825	0.597382859	0.999973456
AMEX60DD000897	12.08978243	2.951883474	1.330160977	2.219192658	0.02647362	0.432889627
AMEX60DD000899	33.38293238	-0.267041368	1.015806776	-0.262885988	0.792638457	0.999973456
AMEX60DD000900	322.1909126	-0.197717262	0.333913072	-0.592121958	0.553768924	0.999973456
AMEX60DD000901	833.1781674	-0.040259113	0.287652814	-0.139957305	0.888693724	0.999973456
AMEX60DD000902	32.64597667	2.745776564	1.357802037	2.022221568	0.043153467	0.583802985
AMEX60DD000905	219.2395661	0.169607662	0.445951761	0.380327374	0.703702418	0.999973456
AMEX60DD000906	2647.866093	0.003945387	0.290920932	0.013561716	0.989179648	0.999973456
AMEX60DD000909	1925.572441	0.22699361	0.303179901	0.748709294	0.454032441	0.999973456
AMEX60DD000910	9078.137414	1.182027773	0.289988545	4.076118848	4.57936200093354e-05	0.004714333
AMEX60DD000911	2114.489077	1.24383985	0.247748508	5.020574527	5.15171577855813e-07	0.000103351
AMEX60DD000913	12.14668971	1.341808167	1.333526515	1.006210339	0.3143144	0.999973456
AMEX60DD000919	151.4588336	-0.474672744	0.85778522	-0.55337016	0.580009968	0.999973456
AMEX60DD000920	941.8984335	1.304929285	0.578906846	2.25412654	0.024188208	0.409628881
AMEX60DD000921	1656.032023	0.713454928	0.604735178	1.17978076	0.238087424	0.999973456
AMEX60DD000922	314.5449707	0.762839292	0.923660851	0.825886786	0.408868317	0.999973456
AMEX60DD000923	854.0771031	2.835933078	1.440882486	1.968191789	0.049045975	0.629418873
AMEX60DD000924	395.4478968	2.612520598	0.977420094	2.672873837	0.007520453	0.193021894
AMEX60DD000927	1302.490869	2.457855204	0.77248869	3.181736168	0.001463951	0.062409559
AMEX60DD000933	1383.744795	0.010835015	0.413540776	0.026200596	0.979097341	0.999973456
AMEX60DD000934	571.6797864	-0.378969434	0.291279317	-1.301051645	0.193240778	0.999973456
AMEX60DD000935	4418.034115	-0.151944318	0.212191054	-0.716073159	0.473946176	0.999973456
AMEX60DD000937	45.24460399	1.051549453	0.760290028	1.383089893	0.166637304	0.999973456
AMEX60DD000941	859.0889332	0.060305841	0.28833768	0.209150052	0.834331103	0.999973456
AMEX60DD000942	981.1115658	0.220806304	0.394219768	0.560109671	0.575404634	0.999973456
AMEX60DD000945	613.0946746	0.126920666	0.324468484	0.39116485	0.695675388	0.999973456
AMEX60DD000946	97.18521259	-0.162984351	0.513886408	-0.317160268	0.751121996	0.999973456
AMEX60DD000948	3203.18967	-0.075369792	0.252652185	-0.298314428	0.765463194	0.999973456
AMEX60DD000949	1714.527415	0.274300776	0.257033075	1.067180853	0.285890177	0.999973456
AMEX60DD000952	1175.29727	-0.187861784	0.242976062	-0.773169925	0.439421823	0.999973456
AMEX60DD000953	94.611551	0.438344972	0.585327352	0.748888585	0.453924361	0.999973456
AMEX60DD000956	59.32195475	0.449110862	0.669770818	0.670544088	0.502511012	0.999973456
AMEX60DD000962	2273.607654	-0.080962298	0.221005117	-0.366336758	0.714113805	0.999973456
AMEX60DD000963	1360.514397	0.118373503	0.270200516	0.438095032	0.661317396	0.999973456
AMEX60DD000964	272.5451963	0.209551316	0.340032031	0.616269344	0.537716768	0.999973456
AMEX60DD000965	2294.164505	0.006609849	0.282420408	0.023404289	0.981327784	0.999973456
AMEX60DD000967	8078.437299	0.03484879	0.246409503	0.141426323	0.887533161	0.999973456
AMEX60DD000968	1378.957221	-0.083696557	0.256813742	-0.325903731	0.744497193	0.999973456
AMEX60DD000972	379.7100777	-0.75672296	0.291230623	-2.598363288	0.009366934	0.222982419
AMEX60DD000976	2666.709309	-0.068800178	0.27062642	-0.254225651	0.799321235	0.999973456
AMEX60DD000981	31.11255415	0.605005716	0.787194217	0.768559655	0.442154764	0.999973456
AMEX60DD000987	2140.117048	-0.042254884	0.199743614	-0.211545609	0.832461547	0.999973456
AMEX60DD000988	122.3423317	0.835510469	1.383727509	0.603811418	0.545969028	0.999973456
AMEX60DD000994	2378.009769	0.005692769	0.228158138	0.024950979	0.980094064	0.999973456
AMEX60DD000996	18.90794738	-0.135854167	1.004819434	-0.135202567	0.892451718	0.999973456
AMEX60DD000997	209.3466348	-0.120456495	0.622361131	-0.193547587	0.846530141	0.999973456
AMEX60DD001000	12040.54201	-0.198983998	0.267771129	-0.74311222	0.457413742	0.999973456
AMEX60DD001001	223.9795986	0.0998966	0.3421363	0.291978956	0.770302714	0.999973456
AMEX60DD001004	12954.42996	0.078993967	0.219537509	0.359819909	0.718981814	0.999973456
AMEX60DD001005	13.69229807	0.941357294	1.180485303	0.797432456	0.425199916	0.999973456
AMEX60DD001007	413.7031274	-0.148218328	0.38412327	-0.385861363	0.699599347	0.999973456
AMEX60DD001008	9.129914389	2.842564202	1.561784488	1.820074552	0.068747652	NA
AMEX60DD001011	58.71693696	0.735088882	0.889354511	0.82654203	0.408496686	0.999973456
AMEX60DD001012	116.5705024	0.914426289	0.631232088	1.448637208	0.147438925	0.999973456
AMEX60DD001015	13.72538512	0.878587521	1.23336692	0.712348861	0.476248774	0.999973456
AMEX60DD001016	319.1833844	-0.272609912	0.339675225	-0.802560479	0.422228819	0.999973456
AMEX60DD001017	1289.284501	-0.053798113	0.263994774	-0.203784763	0.8385217	0.999973456
AMEX60DD001019	622.9351802	0.169048698	0.270759166	0.624350787	0.532397237	0.999973456
AMEX60DD001020	26.12295218	0.057915269	1.066198215	0.054319421	0.956680677	0.999973456
AMEX60DD001028	312.9105121	0.133993498	0.473533832	0.282964995	0.777203671	0.999973456
AMEX60DD001029	759.9309921	0.140233848	0.358127318	0.3915754	0.695371967	0.999973456
AMEX60DD001030	1007.815462	0.234083221	0.226110379	1.03526084	0.300547113	0.999973456
AMEX60DD001031	5767.576187	-0.190644155	0.201135266	-0.947840519	0.343210649	0.999973456
AMEX60DD001032	583.1498502	-0.522183868	0.43788562	-1.192512025	0.233060538	0.999973456
AMEX60DD001033	591.2849891	0.342032772	0.45540703	0.751048511	0.452623461	0.999973456
AMEX60DD001040	913.5010656	-0.186238845	0.249000102	-0.747946861	0.45449221	0.999973456
AMEX60DD001045	52.31185526	-0.69988347	0.662678896	-1.056142687	0.290903031	0.999973456
AMEX60DD001049	303.6512505	-0.432403545	0.43261409	-0.999513319	0.31754609	0.999973456
AMEX60DD001050	5080.073402	-0.42530638	0.297505656	-1.429574097	0.152839294	0.999973456
AMEX60DD001051	43.58594318	-0.890702928	0.823562802	-1.081523991	0.279464095	0.999973456
AMEX60DD001052	11362.63026	-0.961972063	0.301742935	-3.188051653	0.001432349	0.061939381
AMEX60DD001055	57.90710642	0.565272993	1.140328121	0.495710825	0.620098449	0.999973456
AMEX60DD001056	2040.698483	-1.041795898	0.275783592	-3.777584775	0.000158357	0.011999553
AMEX60DD001065	10.09909275	-0.362297785	1.534159193	-0.23615397	0.813313196	NA
AMEX60DD001066	45.96788363	-0.264901344	0.671657281	-0.394399572	0.693286059	0.999973456
AMEX60DD001067	742.8750645	0.121613345	0.283962312	0.428272837	0.668452493	0.999973456
AMEX60DD001070	8.330995486	0.078336417	1.434017298	0.054627247	0.956435431	NA
AMEX60DD001071	109.3443752	0.030070543	0.478697011	0.062817487	0.949911841	0.999973456
AMEX60DD001072	788.3979592	-0.111561049	0.299400153	-0.372615204	0.709434856	0.999973456
AMEX60DD001073	30.58288669	0.32729325	1.419036202	0.23064475	0.817590799	0.999973456
AMEX60DD001074	210.8099802	-0.054329811	0.628525284	-0.086440135	0.931116543	0.999973456
AMEX60DD001077	87.37737502	-0.547963121	0.495056704	-1.106869409	0.268350394	0.999973456
AMEX60DD001078	20.61177185	0.996644327	0.9816284	1.015296957	0.309964295	0.999973456
AMEX60DD001079	506.7800151	0.695883867	0.605119482	1.149994153	0.250146279	0.999973456
AMEX60DD001080	54.15524233	0.419188357	0.634998621	0.660140579	0.50916362	0.999973456
AMEX60DD001083	183.4213391	0.576206719	0.486316504	1.184838916	0.236081142	0.999973456
AMEX60DD001084	15.92096697	0.879101331	1.576762679	0.557535603	0.577161541	0.999973456
AMEX60DD001091	4255.016377	-0.169292168	0.261696771	-0.646902013	0.517695363	0.999973456
AMEX60DD001092	1711.371306	0.022626088	0.200744411	0.112710923	0.910259741	0.999973456
AMEX60DD001093	23.64770207	-0.502708813	1.515921488	-0.331619294	0.740176749	0.999973456
AMEX60DD001094	21.98485419	3.887770394	1.143862768	3.398808408	0.000676801	0.035538871
AMEX60DD001095	9.44190014	2.815212046	1.504678946	1.870971913	0.061348974	NA
AMEX60DD001097	32.54057742	2.513876259	1.437440143	1.748856306	0.080315861	0.825382615
AMEX60DD001099	120.1653625	-0.430471312	0.5512876	-0.78084708	0.43489244	0.999973456
AMEX60DD001102	760.3375791	0.1183861	0.451843106	0.262007095	0.793315972	0.999973456
AMEX60DD001103	42.41674701	1.546550672	0.935731184	1.652772396	0.098377194	0.912030346
AMEX60DD001104	27.94926157	1.008124164	0.854918753	1.179204645	0.238316697	0.999973456
AMEX60DD001118	4422.498626	0.008673859	0.371047292	0.023376694	0.981349796	0.999973456
AMEX60DD001121	900.6564802	0.335663678	0.277812975	1.208236143	0.226956443	0.999973456
AMEX60DD001123	1187.065921	0.237681593	0.240268633	0.98923272	0.322549293	0.999973456
AMEX60DD001125	17.66562959	0.231589058	1.060214526	0.218436036	0.827089391	0.999973456
AMEX60DD001126	33.14361836	0.16261003	0.821230656	0.198007745	0.843039004	0.999973456
AMEX60DD001128	922.1243019	-0.126713784	0.240768461	-0.526288966	0.598687448	0.999973456
AMEX60DD001134	9.233733464	-0.355745856	1.553152269	-0.229047636	0.818831892	NA
AMEX60DD001140	25.30402013	0.342750494	1.373834404	0.249484577	0.80298597	0.999973456
