Gene.ID	Gene.Name	Log2FC	FDR	AveExpr	undif.r1	undif.r2	undif.r3	dif.r1	dif.r2	dif.r3
ENSG00000013297	CLDN11	0.509203021	0.414436009	-0.929975520252173	10	6	10	23	11	9
ENSG00000013306	SLC25A39	-0.211616964	0.084462967	7.48458422460489	4321	4163	3465	3556	3763	3479
ENSG00000013364	MVP	2.07591772	0.000400473	6.24944290055619	900	811	604	4181	3095	2984
ENSG00000013374	NUB1	0.25095439	0.016709051	6.98960737058518	2544	2417	2238	2794	3177	3031
ENSG00000013375	PGM3	0.378687471	0.013142991	6.12176099999231	1367	1220	1187	1714	1815	1626
ENSG00000013392	RWDD2A	0.588391513	0.007173465	3.86632231207245	261	232	240	380	440	345
ENSG00000013441	CLK1	0.121092087	0.2455116	5.55325010057817	929	968	885	870	1178	1153
ENSG00000013503	POLR3B	-0.370547038	0.044511878	3.90382753677983	354	366	334	208	327	333
ENSG00000013523	ANGEL1	0.330915638	0.021023295	5.03377402407525	582	637	585	719	904	768
ENSG00000013561	RNF14	0.196568054	0.049513681	5.73779255570045	1138	978	968	1083	1325	1311
ENSG00000013563	DNASE1L1	0.726365537	0.019326846	4.03851393412919	258	282	245	552	432	404
ENSG00000013573	DDX11	-1.211111287	0.001009021	5.81352643547758	1795	1895	1617	531	1005	946
ENSG00000013583	HEBP1	1.016119255	0.002537009	3.53007078066275	196	162	144	373	402	301
ENSG00000013588	GPRC5A	2.461532816	0.000397092	0.661271919732578	11	13	17	66	93	81
ENSG00000013619	MAMLD1	1.728488433	0.005418488	0.744350977740163	15	20	21	68	87	47
ENSG00000013725	CD6	1.136808289	0.033303064	-0.211739597302164	12	13	10	15	38	34
ENSG00000013810	TACC3	-1.386955622	0.001145933	6.61189387287178	3454	3433	2923	833	1826	1459
ENSG00000014123	UFL1	0.23617235	0.075956705	4.32876831760396	396	362	384	439	480	496
ENSG00000014138	POLA2	-1.464663498	0.000508539	3.18049877146068	307	331	297	80	139	143
ENSG00000014164	ZC3H3	-0.030580126	0.828953519	3.93095999261419	323	368	267	280	358	345
ENSG00000014216	CAPN1	0.488462645	0.004067036	7.33510456821959	3038	3076	2360	3966	4326	4118
ENSG00000014257	ACPP	3.544198796	0.000518051	0.192004821735592	10	5	5	96	90	70
ENSG00000014641	MDH1	-0.186996646	0.075068214	6.96751458095821	2928	2585	2738	2294	2744	2589
ENSG00000014824	SLC30A9	-0.028953704	0.76437291	7.05579729104339	2889	2641	2769	2478	3085	3019
ENSG00000014914	MTMR11	3.128630352	0.000173397	3.01464802912384	57	59	51	577	549	438
ENSG00000014919	COX15	-0.022690694	0.804126206	5.37922928510407	886	874	829	802	941	941
ENSG00000015133	CCDC88C	-0.926719845	0.011702321	5.61527846325933	1438	1462	1295	443	1036	974
ENSG00000015153	YAF2	-0.2954308	0.033199615	4.13202489288876	406	394	398	305	352	371
ENSG00000015171	ZMYND11	-0.358648341	0.007295123	6.51069441001486	2208	2079	2086	1640	1824	1763
ENSG00000015285	WAS	0.744955547	0.048508607	0.538844976974738	27	19	22	47	38	37
ENSG00000015475	BID	-0.919177725	0.000131954	5.37653666399776	1235	1162	1130	586	709	669
ENSG00000015479	MATR3	0.342354342	0.122828765	2.41401660323578	95	105	92	100	132	162
ENSG00000015532	XYLT2	0.543088274	0.014544371	5.82462995693093	1099	1037	786	1589	1484	1377
ENSG00000015592	STMN4	-0.307430201	0.128516862	4.62449455192089	624	570	500	474	408	573
ENSG00000015676	NUDCD3	0.047138539	0.55854087	8.08471988432933	5825	5677	5017	5465	6340	6126
ENSG00000016082	ISL1	-0.26040116	0.414848068	7.16942938884124	3158	3168	3402	1612	3891	3664
ENSG00000016391	CHDH	1.591722094	0.004708415	3.04429283534326	88	111	93	391	340	225
ENSG00000016402	IL20RA	1.158258345	0.003529425	2.73753674943274	89	105	82	168	204	288
ENSG00000016864	GLT8D1	0.235180618	0.18360346	6.19880479994397	1485	1396	1300	1907	1644	1633
ENSG00000017260	ATP2C1	0.225991974	0.032669509	7.12593008021129	2788	2602	2585	2892	3402	3538
ENSG00000017483	SLC38A5	-0.288121117	0.466441917	-0.345903808791235	22	18	13	14	12	20
ENSG00000017797	RALBP1	-0.255385118	0.027429983	6.32617650750763	1848	1791	1773	1323	1833	1647
ENSG00000018189	RUFY3	0.120218332	0.344501971	7.12271196891458	3008	2804	2465	2426	3454	3697
ENSG00000018236	CNTN1	0.429893806	0.084070718	5.89535343841147	1085	1016	1069	1001	1658	1996
ENSG00000018408	WWTR1	6.7101098	0.001362975	-0.139185385186372	0	1	8	224	227	151
ENSG00000018510	AGPS	0.121800656	0.250514238	6.80927628684951	2414	2139	2095	2021	2932	2728
ENSG00000018610	CXorf56	-0.03409693	0.788337394	5.03257170936882	703	697	642	705	725	670
ENSG00000018699	TTC27	-0.71406366	0.000890081	4.36674890155848	588	506	540	300	383	365
ENSG00000018869	ZNF582	-0.065404581	0.741224129	2.04154718292226	95	79	85	78	84	99
ENSG00000019102	VSIG2	-0.153241209	0.731420203	-1.02124406219326	13	9	9	9	14	7
ENSG00000019144	PHLDB1	-0.14707334	0.258562216	7.1952006673987	3470	3395	2710	2993	3265	2791
ENSG00000019485	PRDM11	-0.269550595	0.097336276	4.62226008528968	611	583	484	370	517	592
ENSG00000019505	SYT13	0.138270093	0.626115149	1.12648854191082	42	41	45	36	68	47
ENSG00000019549	SNAI2	-0.873157895	0.004102305	2.45686806299163	169	148	139	98	85	81
ENSG00000019582	CD74	-0.719590662	0.122216115	-0.257705893748467	20	26	20	7	19	18
ENSG00000019991	HGF	7.85452234	1.03292e-05	3.40342673700158	14	10	19	3224	3886	3319
ENSG00000019995	ZRANB1	-0.006122044	0.960653889	4.76706040259201	542	581	562	513	614	640
ENSG00000020129	NCDN	-0.378294584	0.00791134	6.44466920723473	2193	2191	1772	1584	1716	1658
ENSG00000020181	ADGRA2	0.526912645	0.010540837	6.84015017558775	2225	2121	1603	3009	3280	2663
ENSG00000020256	ZFP64	-0.286981424	0.08395364	4.87201584629131	661	736	609	426	671	652
ENSG00000020426	MNAT1	-0.000355044	0.997755841	3.84808168209384	323	290	275	301	333	301
ENSG00000020577	SAMD4A	-0.471598199	0.046148011	5.40969612751267	971	1081	1050	530	981	903
ENSG00000020633	RUNX3	-0.393183736	0.617976032	-1.70675151050206	9	7	5	2	16	4
ENSG00000020922	MRE11	-0.929361021	0.005386038	5.20620611658087	1148	971	1046	366	715	727
ENSG00000021300	PLEKHB1	2.248280637	0.00039885	3.87395463579031	156	156	106	803	701	594
ENSG00000021355	SERPINB1	0.78188248	0.020810479	3.96399687858	259	245	226	557	397	397
ENSG00000021488	SLC7A9	0.995107591	0.327599593	-2.20753510861705	1	4	4	15	3	5
ENSG00000021574	SPAST	-0.736571484	0.000471926	5.63956313078137	1393	1265	1318	705	920	894
ENSG00000021645	NRXN3	2.46661561	0.007717267	-0.303705833580499	8	9	4	21	46	68
ENSG00000021762	OSBPL5	2.064760481	5.4292e-05	4.61138590107303	273	274	196	1050	1132	1069
ENSG00000021776	AQR	-0.200009468	0.123613479	6.17620148785886	1640	1616	1532	1125	1758	1564
ENSG00000021826	CPS1	2.377532069	0.001121696	2.4924816030252	54	54	43	316	337	202
ENSG00000022267	FHL1	0.223750153	0.026125643	6.63255494009024	1987	1870	1813	2121	2527	2322
ENSG00000022277	RTF2	0.013120789	0.894021103	6.37090221112156	1761	1724	1602	1708	1842	1845
ENSG00000022567	SLC45A4	-0.542290639	0.008257402	5.15149569088365	986	954	732	495	805	644
ENSG00000022840	RNF10	0.072102912	0.341307962	7.12682604371826	2975	2878	2575	2723	3357	3251
ENSG00000022976	ZNF839	-0.16109811	0.194419716	3.88803206672774	357	317	293	271	304	336
ENSG00000023041	ZDHHC6	-0.371987387	0.052449188	5.3101936740795	1017	888	892	531	918	871
ENSG00000023171	GRAMD1B	-1.195633232	5.4292e-05	5.55265190829086	1600	1507	1294	577	740	704
ENSG00000023191	RNH1	0.081737848	0.622616307	6.75261391716843	2445	2266	1808	2558	2272	2373
ENSG00000023228	NDUFS1	-0.316960696	0.00802747	6.90499357400826	2944	2703	2618	1933	2571	2515
ENSG00000023287	RB1CC1	0.050006434	0.609473613	6.03861671853312	1410	1266	1316	1222	1651	1495
ENSG00000023318	ERP44	1.206040808	0.001466966	6.06300927691112	995	879	847	2597	2073	1966
ENSG00000023330	ALAS1	0.39005	0.004326517	5.47574166214851	838	866	703	991	1204	1119
ENSG00000023445	BIRC3	-2.407333873	2.1242e-05	3.6944726752477	656	614	573	107	145	114
ENSG00000023516	AKAP11	-0.063437362	0.588378188	6.63016143865806	2226	1995	2036	1643	2439	2291
ENSG00000023572	GLRX2	0.309530653	0.103595792	4.32734347191168	397	355	358	505	435	516
ENSG00000023608	SNAPC1	0.744555855	0.000762748	4.41675615978018	345	329	345	504	661	636
ENSG00000023697	DERA	-0.195366395	0.079494593	5.19908903837851	867	782	781	608	821	815
ENSG00000023734	STRAP	-0.152082294	0.090693265	7.59922203038842	4475	4072	4080	3479	4395	4112
ENSG00000023839	ABCC2	-0.732045853	0.127410277	-1.55127054314515	9	7	10	4	5	7
ENSG00000023892	DEF6	0.977810167	0.031390737	-0.30187249330865	18	10	8	23	27	23
ENSG00000023902	PLEKHO1	-0.518737512	0.001401685	6.22847254968436	1974	1919	1661	1196	1581	1312
ENSG00000023909	GCLM	0.234045858	0.09748361	4.08880170887319	379	300	293	378	438	384
ENSG00000024048	UBR2	-0.251997275	0.057431954	5.79676221238263	1340	1258	1155	859	1210	1280
ENSG00000024422	EHD2	0.306567272	0.220676993	1.53455885288943	48	51	62	58	73	77
ENSG00000024526	DEPDC1	-1.496029985	0.003299814	4.93653548068766	1084	988	1137	209	581	488
ENSG00000024862	CCDC28A	0.077585366	0.755725812	3.34784106347104	209	181	220	263	223	198
ENSG00000025039	RRAGD	0.272796857	0.116034985	3.62232003034697	216	252	223	292	309	277
ENSG00000025156	HSF2	-0.262814322	0.053936494	5.12360895562769	824	718	820	605	754	711
ENSG00000025293	PHF20	-0.008970518	0.928370173	6.13002720217964	1527	1385	1428	1266	1663	1630
ENSG00000025423	HSD17B6	0.602045992	0.072407182	1.57927390602957	46	60	43	92	84	65
ENSG00000025434	NR1H3	1.701557264	0.000604885	3.33053823643668	114	121	107	444	378	362
ENSG00000025708	TYMP	0.753590871	0.002009816	3.09618617683385	139	140	126	223	237	261
ENSG00000025770	NCAPH2	-0.650974619	0.002112514	5.83729711717118	1529	1624	1292	769	1094	1136
ENSG00000025772	TOMM34	0.095766888	0.434727619	5.96141307606048	1334	1212	1176	1407	1393	1379
ENSG00000025796	SEC63	0.446331814	0.002279764	7.11686430860802	2544	2381	2416	3119	3704	3718
ENSG00000025800	KPNA6	-0.374454528	0.002545768	6.42383117216677	2107	2066	1868	1404	1815	1698
ENSG00000026025	VIM	1.178163593	0.000394091	8.43997461308822	5103	4599	4568	11760	12325	9931
ENSG00000026036	RTEL1-TNFRSF6B	-1.379860442	0.000587213	2.70941785982251	210	252	194	68	107	90
ENSG00000026103	FAS	-0.140495063	0.658679519	2.34585149789294	129	89	111	134	95	91
ENSG00000026297	RNASET2	0.690965674	0.132125317	4.69962084226122	468	499	310	1123	598	554
ENSG00000026508	CD44	1.314714505	0.001186587	1.31492748975364	31	33	32	78	97	79
ENSG00000026559	KCNG1	0.809227524	0.003339214	3.10584909051959	139	156	109	219	297	229
ENSG00000026652	AGPAT4	0.85402608	0.000215632	5.73478549974328	823	873	752	1416	1663	1573
ENSG00000026950	BTN3A1	0.59953458	0.006047414	5.29933568856898	671	706	598	1109	1050	991
ENSG00000027001	MIPEP	0.066581756	0.604393402	3.6875811305267	283	251	242	277	303	276
ENSG00000027075	PRKCH	1.319737883	0.000394091	3.65449483728656	181	163	147	436	471	389
ENSG00000027644	INSRR	-0.809316779	0.001349357	6.79890752261159	3432	3205	2537	1393	2002	2152
ENSG00000027697	IFNGR1	0.847830283	0.000518563	5.56431317878784	768	698	711	1349	1442	1328
ENSG00000027847	B4GALT7	0.311595089	0.167221183	4.7879874351577	587	530	420	763	596	655
ENSG00000027869	SH2D2A	-0.857419171	0.053239821	-0.720455025210183	22	16	12	10	9	9
ENSG00000028137	TNFRSF1B	-0.243347014	0.449388797	0.522862350477017	37	37	23	25	37	24
ENSG00000028203	VEZT	0.278032748	0.009031966	6.3411642048734	1593	1506	1448	1681	2119	2016
ENSG00000028277	POU2F2	0.49446762	0.086788605	1.89591544959564	71	66	57	62	119	114
ENSG00000028310	BRD9	-0.351112139	0.009176535	6.48595465574967	2240	2180	1850	1389	1897	1914
ENSG00000028528	SNX1	0.174562912	0.043165665	7.15674439925157	2969	2819	2520	2904	3625	3342
ENSG00000028839	TBPL1	-0.003316494	0.976077164	5.37222469246769	909	808	845	798	1030	868
ENSG00000029153	ARNTL2	0.548691388	0.052449188	3.66515443983116	236	218	191	390	357	265
ENSG00000029363	BCLAF1	-0.428945869	0.00845618	7.62164437985621	4833	4482	4795	2972	4020	4135
ENSG00000029364	SLC39A9	0.245646667	0.052569219	7.11798240069851	2881	2545	2465	3246	3342	3221
ENSG00000029534	ANK1	-1.982518287	5.44717e-05	3.63146495127593	532	556	438	118	138	149
ENSG00000029639	TFB1M	-0.664862821	0.002857244	4.59202751805339	620	624	634	322	455	479
ENSG00000029725	RABEP1	-0.448126403	0.015953098	6.12327745745522	1773	1686	1577	939	1556	1463
ENSG00000029993	HMGB3	-0.507196514	0.002010734	6.62143989164574	2511	2323	2414	1540	2060	1792
ENSG00000030066	NUP160	0.072280816	0.608955771	6.9214595268054	2577	2417	2309	1993	3290	2957
ENSG00000030110	BAK1	0.59122679	0.001215446	4.21863189747455	322	326	288	450	540	495
ENSG00000030419	IKZF2	0.873715874	0.009737492	1.49485655667939	45	50	34	60	100	91
ENSG00000030582	GRN	1.114364046	0.020271533	7.49780029536974	2799	2771	2083	8818	5128	4196
ENSG00000031003	FAM13B	0.974520189	0.000307635	6.18126141318274	1082	995	1123	1956	2363	2295
ENSG00000031081	ARHGAP31	-0.1438046	0.121701198	6.93659178376877	2868	2689	2409	2372	2613	2579
ENSG00000031691	CENPQ	-0.914955037	0.001636346	3.26960616574482	263	288	269	115	169	176
ENSG00000031698	SARS	0.014390273	0.896226864	7.09599973412396	2927	2894	2592	2358	3333	3340
ENSG00000031823	RANBP3	-0.39182223	0.004088208	6.28248762638592	1927	1960	1634	1257	1701	1481
ENSG00000032219	ARID4A	-0.292009567	0.055687036	5.06296633325824	802	714	773	511	789	685
ENSG00000032389	EIPR1	-1.027373179	0.000103308	5.74215075044154	1746	1599	1389	742	892	804
ENSG00000032444	PNPLA6	-0.021793599	0.863658204	6.52190798758831	2074	2085	1596	1917	2125	1882
ENSG00000032742	IFT88	0.583926152	0.001301211	4.76180134281171	469	448	450	651	748	758
ENSG00000033011	ALG1	-0.088776473	0.505874208	4.05712391623537	399	376	290	333	364	352
ENSG00000033030	ZCCHC8	-0.4963137	0.007407826	5.08244395950808	854	798	837	475	727	673
ENSG00000033050	ABCF2	-0.072960765	0.455542497	4.84122698217632	666	621	532	563	645	608
ENSG00000033100	CHPF2	0.715369388	0.044948479	6.90076801944762	2141	1959	1683	4560	3005	2645
ENSG00000033122	LRRC7	-0.53162608	0.17444158	1.62588592487741	76	84	71	28	74	77
ENSG00000033170	FUT8	0.686158793	0.000955295	4.42080412363841	377	326	340	518	612	637
ENSG00000033178	UBA6	0.188267414	0.05258788	6.42741577654733	1767	1593	1621	1752	2153	2075
ENSG00000033327	GAB2	0.103919042	0.239070526	8.33843622000877	6784	6697	5835	6779	7710	7301
ENSG00000033627	ATP6V0A1	0.053465412	0.572644846	6.92338789537848	2588	2635	2159	2436	2751	2849
ENSG00000033800	PIAS1	-0.246822648	0.093854586	5.15551504565271	853	780	769	532	808	817
ENSG00000033867	SLC4A7	-0.542553072	0.053109152	5.8196627315014	1538	1335	1355	629	1412	1153
ENSG00000034053	APBA2	-0.455838829	0.014939592	7.06331063373044	3439	3449	2821	1821	2999	2753
ENSG00000034152	MAP2K3	0.116218833	0.546829512	4.16801873467349	414	360	297	408	484	337
ENSG00000034239	EFCAB1	-0.283605754	0.430974298	-0.10680445538166	21	20	21	15	26	14
ENSG00000034510	TMSB10	1.170567503	0.000310881	9.60178501470404	11909	10913	9325	26309	24943	24346
ENSG00000034533	ASTE1	-0.17060864	0.39028008	2.92696672122228	172	153	175	114	172	185
ENSG00000034677	RNF19A	-0.006668845	0.957534499	5.51617866739375	953	939	942	779	1124	1092
ENSG00000034693	PEX3	0.02035555	0.895503176	2.97274418846021	171	163	146	155	167	192
ENSG00000034713	GABARAPL2	0.115744877	0.468287088	6.7092142614074	2198	2049	1962	2554	2355	2170
ENSG00000035115	SH3YL1	-0.892501954	0.000247506	4.87851648914693	873	832	774	379	540	493
ENSG00000035141	FAM136A	-0.291974074	0.013803433	5.70203519027989	1226	1161	1168	926	1093	1038
ENSG00000035403	VCL	0.919031798	0.000288362	6.91672991925912	1921	1891	1625	3490	3924	3382
ENSG00000035499	DEPDC1B	-1.337984445	0.002439545	3.91314129222742	474	474	548	125	285	232
ENSG00000035664	DAPK2	-0.659567107	0.028119317	1.19303684646702	56	70	51	39	42	36
ENSG00000035681	NSMAF	-0.661174123	0.000909018	4.97747197995807	829	802	813	492	563	572
ENSG00000035687	ADSS	-0.260802942	0.039057457	5.98622305242057	1576	1317	1399	1171	1286	1303
ENSG00000035862	TIMP2	0.796048021	0.00304975	9.17304061580699	9943	9341	7898	18185	16409	14870
ENSG00000035928	RFC1	-0.51710307	0.002495904	6.39679589373212	2190	2051	1987	1209	1706	1708
ENSG00000036054	TBC1D23	0.325592985	0.026021434	4.91600833080754	586	512	568	680	750	763
ENSG00000036257	CUL3	-0.116050299	0.26049734	6.22014117227786	1676	1643	1479	1236	1799	1665
ENSG00000036448	MYOM2	-0.22829026	0.634806638	0.0761733559568151	22	28	19	32	20	14
ENSG00000036530	CYP46A1	2.14355394	0.031568052	-0.85752658764654	11	8	1	35	24	19
ENSG00000036549	AC118549.1	-0.167642316	0.197879229	5.51235932617035	1120	897	978	883	934	979
ENSG00000036565	SLC18A1	-0.30267241	0.092215841	7.35282850942411	4125	4061	3110	2971	2870	3776
ENSG00000036672	USP2	-0.027737195	0.904620259	2.68353265423412	140	125	137	99	186	137
ENSG00000037042	TUBG2	0.203727342	0.125264251	4.80505521245046	623	572	429	570	697	688
ENSG00000037241	RPL26L1	-0.244713289	0.043072882	4.20580996924682	436	406	397	338	401	362
ENSG00000037280	FLT4	-0.038740118	0.937425496	0.123707035926731	20	24	24	11	36	28
ENSG00000037474	NSUN2	-0.230170094	0.053693069	7.17132133967495	3392	3295	2963	2268	3303	3178
ENSG00000037637	FBXO42	-0.345283367	0.008037381	5.11255683057478	840	806	763	555	718	730
ENSG00000037749	MFAP3	0.089841385	0.486633305	6.13118223911816	1458	1358	1381	1207	1753	1800
ENSG00000037757	MRI1	0.122860833	0.416067641	4.58981352201019	532	543	367	491	564	581
ENSG00000037897	METTL1	-0.206774989	0.121390844	4.09250365445097	400	391	339	338	341	352
ENSG00000037965	HOXC8	0.19028123	0.309404181	2.68649375698316	142	121	108	152	141	154
ENSG00000038002	AGA	1.18918648	0.0155043	4.48878726726122	338	288	288	1071	645	578
ENSG00000038210	PI4K2B	0.169978252	0.484950102	2.18511941590973	98	68	102	91	115	106
ENSG00000038219	BOD1L1	-0.188095701	0.186431838	7.20570207127569	3434	3105	3193	2250	3533	3361
ENSG00000038274	MAT2B	0.102253692	0.391264864	5.80709076533484	1142	1063	1131	1187	1392	1192
ENSG00000038358	EDC4	-0.32269467	0.009045182	6.44898861944094	2212	2094	1753	1405	1912	1791
ENSG00000038382	TRIO	-0.999688161	0.000357343	8.64446654525054	12905	12137	10072	4719	7161	6776
ENSG00000038427	VCAN	2.868282812	0.000173397	7.89128726003853	2031	1636	1780	16961	15932	9852
ENSG00000038532	CLEC16A	-0.102395507	0.251651704	6.37019521624239	1898	1844	1566	1439	1946	1834
ENSG00000039123	MTREX	-0.428193264	0.022713235	6.10860672415297	1740	1647	1563	927	1511	1511
ENSG00000039139	DNAH5	0.098979224	0.761238851	0.224678346073353	22	28	19	22	24	32
ENSG00000039319	ZFYVE16	0.044095769	0.699268591	6.65443690417409	2150	1949	2029	1769	2491	2451
ENSG00000039523	RIPOR1	0.194899082	0.148119829	6.51330077748476	1916	1918	1474	1652	2501	2281
ENSG00000039537	C6	-0.560904031	0.310276724	1.88323690317654	94	96	81	132	58	38
ENSG00000039560	RAI14	0.335029224	0.166601151	4.51438291271422	439	398	415	648	588	451
ENSG00000039600	SOX30	1.9756206	0.008237769	-2.0098849037095	4	2	1	8	12	11
ENSG00000039650	PNKP	-0.40450436	0.008928318	5.91147867399036	1599	1554	1161	1010	1200	1194
ENSG00000040199	PHLPP2	0.083170846	0.50906238	4.46861829127795	487	430	415	383	573	540
ENSG00000040275	SPDL1	-1.026007	0.000296956	5.59123155479625	1511	1361	1384	567	866	788
ENSG00000040341	STAU2	0.420765143	0.004491382	5.96670096826038	1213	1060	1068	1441	1583	1677
ENSG00000040487	PQLC2	-0.246216043	0.079438849	4.39555828651624	507	525	393	344	458	461
ENSG00000040531	CTNS	-0.113504658	0.396217522	4.77412717724435	598	645	522	441	675	613
ENSG00000040608	RTN4R	0.544159325	0.097681754	3.17361202041151	177	171	121	142	314	286
ENSG00000040633	PHF23	0.06714023	0.65108775	6.57056178815122	2037	1952	1751	2237	2144	1940
ENSG00000040933	INPP4A	-0.153038472	0.220545351	6.26600318207614	1792	1720	1511	1205	1858	1750
ENSG00000041353	RAB27B	1.472933754	0.050564588	4.00692352527888	139	207	285	237	865	894
ENSG00000041357	PSMA4	-0.077887891	0.390263629	7.33225189212383	3669	3249	3314	3103	3591	3498
ENSG00000041515	MYO16	-0.499693589	0.003190149	3.88761318232298	370	367	349	237	301	271
ENSG00000041802	LSG1	-0.317917762	0.010080756	6.00672306244264	1557	1501	1379	1029	1349	1387
ENSG00000041880	PARP3	-0.007730135	0.974425855	4.34019237456901	464	442	348	526	410	392
ENSG00000041982	TNC	-2.443551997	0.002408736	5.19899941944245	2019	1824	1423	688	288	207
ENSG00000041988	THAP3	-0.284192487	0.033764481	3.89160544504107	379	339	295	270	315	289
ENSG00000042062	RIPOR3	-1.082419553	0.001384914	3.50427196040133	389	331	308	114	207	198
ENSG00000042088	TDP1	-0.456081359	0.004294186	4.67017509039404	628	629	582	447	512	453
ENSG00000042286	AIFM2	2.492672858	5.06116e-05	3.57704581842254	106	107	96	608	610	619
ENSG00000042317	SPATA7	0.517344561	0.038353147	3.10922953432232	135	151	158	239	221	210
ENSG00000042429	MED17	0.066498383	0.689228976	3.87746792329326	324	277	288	251	341	397
